Nome_ID,Simulation,Elemento,Measurement,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
48,2,_abcn_l01-sec, IAngle4,121.39,118.768,116.933,113.807,113.09,112.164,109.134,109.436,109.648,108.397,108.366,107.616,107.111,108.023,106.247,104.508,105.609,106.11,105.302,112.87,119.281,132.434,137.576,124.822,125.332,133.85,134.563,130.557,132.886,-132.029,-111.309,-99.8752,-102.146,-92.8063,-95.3465,-94.4805,-93.6996,-94.5686,-91.0023,-91.2939,-89.5187,-91.7966,-93.5528,-101.151,-101.32,-97.4473,-100.19,-95.778,-99.9917,-98.5599,-94.9619,-94.2748,-94.6792,-96.5571,-96.4955,-95.9162,-96.2332,-101.439,-100.081,-98.0301,-96.1642,-103.771,-102.08,-104.936,-108.964,-127.592,-128.505,-135.918,-129.638,156.494,155.425,162.945,157.73,148.165,147.212,143.102,143.331,143.425,144.753,143.816,146.72,145.039,143.003,143.468,140.354,137.982,138.278,137.681,136.009,134.298,134.483,130.861,130.964,129.793,124.597,121.392,
49,3,_abcn_l01-sec, P1 (kW),1.1091,1.10297,0.963542,1.02735,0.983842,0.957099,0.979465,0.920097,0.932631,0.923137,0.932102,0.89559,0.927639,0.889463,0.913585,0.905162,0.832596,0.960706,0.85162,0.921513,1.02535,1.14458,1.46794,2.07473,2.25674,1.13233,1.01997,1.09875,1.14932,-0.384096,-0.500914,-0.519178,-0.530307,-1.12988,-1.26563,-1.19859,-1.23369,-1.43514,-1.25248,-1.4405,-1.3866,-1.66818,-1.61862,-1.35415,-1.30311,-1.56654,-1.41139,-1.68678,-1.48444,-1.56597,-1.73851,-1.73716,-1.56754,-1.42257,-1.49411,-1.39422,-1.41729,-1.14994,-1.23214,-1.25402,-1.20091,-0.963699,-1.01187,-0.921695,-0.823019,-0.20899,-0.376344,-0.197483,-0.169293,1.70108,1.88511,2.05611,2.1036,2.47667,2.46348,2.39429,2.32015,2.2812,2.16772,2.04634,2.02635,1.93703,1.826,1.72071,1.73802,1.64654,1.61727,1.54859,1.51709,1.49543,1.38881,1.32058,1.24195,1.32002,1.13124,1.10911,
50,3,_abcn_l01-sec, Q1 (kvar),0.922063,0.922125,0.922094,0.922182,0.922201,0.922138,0.922277,0.922183,0.922221,0.922271,0.922264,0.922202,0.92226,0.922212,0.922284,0.922321,0.922197,0.92227,0.922224,0.922168,0.922186,0.921818,0.921166,0.922048,0.921878,0.320936,0.282207,0.275253,0.262849,1.34499,1.372,1.37736,1.38173,1.95062,1.94994,1.95591,1.95627,2.26583,2.27644,2.27609,2.27603,2.44018,2.44349,2.4527,2.45519,2.45405,2.4607,2.457,2.46595,2.42112,2.40959,2.4075,2.40656,2.31423,2.26901,2.26392,2.25668,2.13967,2.11562,2.09957,2.08855,1.83962,1.8336,1.8301,1.82737,1.35951,1.34142,1.33352,1.33639,0.0805455,0.0570981,0.0601536,0.0545638,0.921066,0.920449,0.920893,0.920761,0.920756,0.921235,0.92115,0.921382,0.921345,0.921498,0.921342,0.921517,0.921743,0.921575,0.921575,0.921371,0.921604,0.921783,0.921824,0.92175,0.921739,0.921983,0.922071,
51,3,_abcn_l01-sec, P2 (kW),0.834729,0.850659,0.728874,0.815014,0.779738,0.755035,0.801961,0.738203,0.752006,0.752499,0.761256,0.726147,0.762682,0.718969,0.754857,0.756869,0.675352,0.799957,0.696499,0.721407,0.784631,0.764229,0.912491,1.65589,1.79002,1.28588,1.22835,1.30219,1.27237,1.17177,1.12558,1.14942,1.1247,1.1611,1.01185,1.07814,1.05709,1.14648,1.34843,1.17634,1.24913,1.12294,1.14258,1.27457,1.31435,1.15821,1.27679,1.07915,1.20774,1.08305,0.968965,0.976275,1.12983,1.11331,1.05132,1.14623,1.12233,1.14463,1.0791,1.07589,1.13911,1.09349,1.05593,1.12184,1.17917,1.24271,1.10998,1.21103,1.20904,1.40678,1.4529,1.49185,1.47727,1.69693,1.62783,1.64415,1.56202,1.52783,1.4697,1.36326,1.35194,1.28337,1.22522,1.10956,1.1772,1.13663,1.09082,1.03693,0.994861,1.02251,0.949843,0.927043,0.846889,0.928835,0.820975,0.834729,
52,3,_abcn_l01-sec, Q2 (kvar),0.702271,0.702214,0.70205,0.70205,0.702004,0.701964,0.701941,0.701896,0.701909,0.701887,0.701894,0.701851,0.70187,0.701854,0.70185,0.701825,0.701781,0.701879,0.701792,0.701947,0.70214,0.702554,0.703283,0.703798,0.704184,0.654795,0.654836,0.654011,0.654957,0.669097,0.668595,0.66827,0.668242,0.676972,0.674956,0.675662,0.675291,0.682835,0.686497,0.682934,0.684096,0.685932,0.686435,0.690211,0.691135,0.68763,0.69118,0.685534,0.689321,0.683911,0.680934,0.681069,0.68484,0.681121,0.680165,0.68205,0.681713,0.678477,0.677344,0.67714,0.677963,0.673789,0.673296,0.674327,0.67529,0.66807,0.667482,0.668147,0.667837,0.649428,0.648717,0.648191,0.649119,0.706502,0.706426,0.705977,0.705746,0.705614,0.705334,0.70493,0.704995,0.70468,0.704278,0.704035,0.703938,0.703689,0.703627,0.703441,0.703344,0.703211,0.703018,0.702787,0.702678,0.702747,0.702369,0.702271,
53,3,_abcn_l01-sec, P3 (kW),0.861236,0.871188,0.749758,0.829098,0.798425,0.763656,0.816841,0.747007,0.767311,0.772369,0.779554,0.734984,0.775305,0.732237,0.77035,0.773254,0.683089,0.805978,0.704803,0.744157,0.825972,0.830117,0.961259,1.59313,1.69596,1.39769,1.36586,1.42017,1.35802,1.24429,1.2427,1.31975,1.29846,1.33382,1.17484,1.26084,1.22091,1.31708,1.57467,1.38121,1.4425,1.28937,1.31806,1.49727,1.55326,1.35926,1.43974,1.24125,1.38175,1.23409,1.12008,1.14054,1.27943,1.26329,1.19204,1.30135,1.27446,1.28326,1.22333,1.22889,1.31013,1.24964,1.23318,1.28438,1.35114,1.41923,1.23568,1.37973,1.46537,1.7257,1.77433,1.91556,1.84322,1.8428,1.75324,1.71794,1.63805,1.60639,1.57858,1.46204,1.49082,1.404,1.33073,1.21883,1.26026,1.20747,1.15931,1.10336,1.03582,1.06319,1.00884,0.968179,0.888195,0.958426,0.850118,0.861245,
54,3,_abcn_l01-sec, Q3 (kvar),0.727411,0.727462,0.727243,0.727422,0.727351,0.727335,0.727407,0.727312,0.727323,0.727314,0.727344,0.7273,0.727352,0.727278,0.727331,0.727333,0.727207,0.727432,0.727247,0.727235,0.727265,0.727102,0.72743,0.730021,0.730643,0.70836,0.709627,0.708132,0.70976,0.688421,0.689221,0.685761,0.686615,0.670595,0.678869,0.674333,0.67665,0.662006,0.647206,0.658564,0.655465,0.658382,0.656512,0.644615,0.641067,0.652685,0.647759,0.660265,0.651232,0.663217,0.670515,0.669279,0.661003,0.666613,0.670542,0.664223,0.665667,0.670824,0.674072,0.673838,0.669485,0.678621,0.679378,0.676711,0.673023,0.682193,0.690591,0.683638,0.679274,0.70212,0.69965,0.694642,0.696791,0.729274,0.729192,0.72912,0.729001,0.728877,0.728501,0.728279,0.728018,0.727918,0.72785,0.727617,0.727789,0.727563,0.727602,0.727547,0.727517,0.727624,0.727397,0.727505,0.727333,0.727563,0.727371,0.727418,
55,3,_abcn_l01-sec, P4 (kW),5.17645E-05,4.66502E-05,4.25431E-05,3.918E-05,3.34209E-05,4.24461E-05,2.74752E-05,3.54192E-05,3.05606E-05,2.30938E-05,2.61159E-05,3.24996E-05,2.73399E-05,2.97725E-05,2.27317E-05,1.83179E-05,2.72979E-05,3.0594E-05,2.67894E-05,3.11021E-05,2.59962E-05,6.45973E-05,0.000174534,0.000232398,0.000319869,0.0603969,0.0607344,0.0614161,0.0605568,0.0747008,0.0745291,0.0754417,0.074896,0.0882248,0.0872652,0.0875584,0.0880921,0.0959965,0.0975625,0.097552,0.0983,0.102846,0.101588,0.0967335,0.0966071,0.0998319,0.0981972,0.101351,0.0982234,0.0975326,0.0992181,0.0994224,0.0989579,0.0937621,0.0939446,0.0940412,0.0939397,0.0872307,0.0876704,0.0884123,0.0889756,0.0819458,0.0820681,0.081358,0.0799977,0.071025,0.072257,0.0699135,0.0683745,0.0546062,0.054504,0.0506,0.0509344,0.000119427,0.00018251,8.80499E-05,0.000141145,0.00014391,7.11893E-05,9.09542E-05,4.67979E-05,5.01336E-05,5.05557E-05,8.64822E-05,5.83889E-05,1.65047E-06,4.98763E-05,6.85452E-05,0.000105138,8.72489E-05,5.39287E-05,7.40435E-05,8.33076E-05,9.78105E-05,6.15109E-05,5.17708E-05,
56,3,_abcn_l01-sec, Q4 (kvar),0.000448926,0.000413426,0.000378246,0.000350611,0.000327974,0.000344166,0.000292222,0.000310809,0.000297475,0.000273543,0.000278167,0.00029269,0.000278952,0.000286313,0.000264419,0.000248043,0.000274975,0.000285172,0.000271833,0.000314885,0.000351693,0.000639544,0.00128745,0.00107552,0.0013475,-0.0154275,-0.0122015,-0.0129981,-0.017446,-0.0235795,-0.0182928,-0.0141391,-0.0145889,-0.0171582,-0.0181786,-0.0172499,-0.0176123,-0.0213079,-0.0174357,-0.0178974,-0.0177657,-0.0215492,-0.0222706,-0.0250779,-0.0246317,-0.0236997,-0.0275227,-0.0243242,-0.0266643,-0.0255645,-0.0230041,-0.021968,-0.0235397,-0.0229701,-0.0229976,-0.0224347,-0.0226133,-0.0234318,-0.0223621,-0.0210846,-0.0197184,-0.020688,-0.0191483,-0.0209489,-0.0223042,-0.0206412,-0.021175,-0.0228744,-0.0205248,-0.0189934,-0.0255108,-0.0288738,-0.0331688,0.002221,0.00258959,0.00219107,0.00223051,0.00219662,0.00183228,0.00177278,0.00165656,0.00158432,0.00136591,0.00140454,0.00123423,0.00104535,0.00111991,0.00106938,0.00116302,0.000980288,0.000825211,0.000723212,0.000728696,0.0007441,0.000524694,0.000448959,
57,3,_abcn_l01-sec, V1,126.174,126.18,126.209,126.204,126.219,126.215,126.228,126.23,126.235,126.245,126.243,126.24,126.241,126.244,126.248,126.254,126.252,126.232,126.251,126.234,126.214,126.152,126.003,125.889,125.81,125.08,125.079,125.043,125.009,127.584,127.573,127.605,127.612,129.07,129.091,129.077,129.065,130.012,129.989,130.013,129.956,130.574,130.561,130.574,130.577,130.674,130.632,130.669,130.649,130.381,130.382,130.385,130.341,129.849,129.876,129.865,129.881,129.281,129.296,129.299,129.288,128.645,128.676,128.653,128.652,127.422,127.405,127.416,127.478,124.665,124.634,124.663,124.631,125.805,125.761,125.751,125.77,125.782,125.852,125.872,125.914,125.921,125.954,125.975,125.969,125.984,125.989,126.011,125.989,126.019,126.067,126.092,126.106,126.088,126.154,126.174,
58,3,_abcn_l01-sec, VAngle1,-30.2073,-30.1964,-30.1668,-30.1643,-30.1524,-30.1492,-30.138,-30.1332,-30.1315,-30.1245,-30.1242,-30.122,-30.1232,-30.1203,-30.118,-30.1119,-30.1106,-30.1274,-30.111,-30.1396,-30.1751,-30.2642,-30.4171,-30.439,-30.5004,-26.9865,-26.9211,-26.942,-27.0153,-26.4402,-26.3797,-26.3347,-26.3374,-26.144,-26.1437,-26.1464,-26.1382,-26.1037,-26.0909,-26.0598,-26.0764,-26.0681,-26.0911,-26.1522,-26.1497,-26.1099,-26.1588,-26.088,-26.1467,-26.1072,-26.061,-26.0571,-26.0979,-26.1321,-26.1178,-26.1299,-26.126,-26.1935,-26.1745,-26.1587,-26.1557,-26.2332,-26.2075,-26.2417,-26.2717,-26.4413,-26.4398,-26.4847,-26.4498,-27.1297,-27.2125,-27.2247,-27.2797,-30.7011,-30.7364,-30.7177,-30.6953,-30.6836,-30.6305,-30.6013,-30.5863,-30.5666,-30.518,-30.4954,-30.4839,-30.4658,-30.4539,-30.4255,-30.4318,-30.3954,-30.357,-30.3116,-30.2977,-30.3051,-30.2326,-30.2074,
59,3,_abcn_l01-sec, V2,126.705,126.695,126.71,126.691,126.694,126.7,126.682,126.696,126.694,126.688,126.691,126.695,126.687,126.697,126.684,126.678,126.693,126.68,126.69,126.703,126.697,126.74,126.763,126.64,126.637,119.155,119.128,119.12,119.15,118.398,118.457,118.408,118.412,118.1,118.116,118.076,118.094,117.926,117.856,117.905,117.89,117.857,117.837,117.787,117.768,117.82,117.853,117.851,117.842,117.88,117.906,117.899,117.902,117.958,117.98,117.957,117.969,118.082,118.08,118.068,118.04,118.169,118.168,118.175,118.164,118.399,118.424,118.381,118.32,119.026,118.914,118.879,118.941,126.622,126.653,126.579,126.624,126.633,126.617,126.643,126.631,126.638,126.646,126.692,126.653,126.606,126.653,126.678,126.695,126.685,126.684,126.704,126.724,126.719,126.713,126.705,
60,3,_abcn_l01-sec, VAngle2,-150.094,-150.099,-150.081,-150.094,-150.087,-150.086,-150.092,-150.084,-150.082,-150.082,-150.081,-150.081,-150.085,-150.078,-150.084,-150.085,-150.079,-150.093,-150.08,-150.076,-150.084,-150.077,-150.114,-150.235,-150.266,-150.342,-150.342,-150.36,-150.353,-148.882,-148.87,-148.882,-148.87,-148.085,-148.06,-148.091,-148.091,-147.598,-147.655,-147.611,-147.668,-147.314,-147.33,-147.321,-147.325,-147.271,-147.271,-147.26,-147.265,-147.396,-147.391,-147.393,-147.419,-147.702,-147.658,-147.679,-147.66,-147.976,-147.966,-147.971,-147.993,-148.308,-148.288,-148.295,-148.292,-148.971,-148.982,-148.986,-148.969,-150.684,-150.737,-150.708,-150.678,-150.249,-150.248,-150.3,-150.267,-150.258,-150.241,-150.221,-150.21,-150.206,-150.192,-150.158,-150.186,-150.21,-150.181,-150.159,-150.16,-150.155,-150.139,-150.121,-150.104,-150.114,-150.096,-150.094,
61,3,_abcn_l01-sec, V3,126.258,126.273,126.307,126.313,126.322,126.337,126.339,126.353,126.349,126.35,126.354,126.365,126.359,126.363,126.361,126.364,126.375,126.359,126.374,126.334,126.275,126.163,126.013,126.089,126.053,129.281,129.324,129.314,129.249,128.689,128.708,128.729,128.723,128.322,128.316,128.312,128.335,127.996,127.998,128.04,128.036,127.808,127.782,127.71,127.712,127.727,127.693,127.767,127.693,127.867,127.91,127.906,127.872,128.048,128.045,128.025,128.025,128.222,128.232,128.242,128.237,128.417,128.43,128.398,128.358,128.713,128.734,128.669,128.671,129.293,129.243,129.208,129.184,125.554,125.54,125.578,125.621,125.635,125.659,125.71,125.682,125.723,125.799,125.837,125.863,125.871,125.908,125.953,125.975,126.018,126.041,126.122,126.144,126.149,126.227,126.258,
62,3,_abcn_l01-sec, VAngle3,89.9406,89.9439,89.9657,89.9615,89.966,89.977,89.969,89.9822,89.9788,89.9761,89.9795,89.9877,89.9806,89.9869,89.9796,89.9786,89.9912,89.979,89.9899,89.9752,89.9426,89.9062,89.8517,89.8507,89.8381,88.4263,88.4444,88.4462,88.4353,87.873,87.9309,87.9016,87.9004,87.5652,87.57,87.5362,87.5621,87.2996,87.2478,87.3,87.2899,87.1707,87.138,87.0455,87.028,87.0732,87.0954,87.1265,87.0856,87.1988,87.2404,87.2332,87.2286,87.3176,87.3502,87.3262,87.3372,87.4774,87.483,87.4823,87.4619,87.6225,87.6253,87.6211,87.5949,87.8552,87.8878,87.8119,87.7458,88.1999,88.0662,87.9795,88.0185,89.5668,89.5778,89.571,89.6096,89.6193,89.6179,89.6539,89.6295,89.6541,89.6939,89.7308,89.7295,89.7144,89.7522,89.7843,89.8059,89.821,89.8277,89.8762,89.8949,89.8972,89.9298,89.9406,
63,3,_abcn_l01-sec, V4,0.170027,0.162756,0.155929,0.149794,0.145255,0.148348,0.136852,0.14097,0.138417,0.132815,0.134183,0.136966,0.133813,0.135757,0.130272,0.125972,0.132139,0.13495,0.131576,0.14287,0.151809,0.205224,0.28516,0.255294,0.284164,5.83188,5.86925,5.85972,5.81072,6.77063,6.72969,6.77423,6.77546,7.45402,7.45624,7.47274,7.4599,7.9455,7.96883,7.96043,7.93432,8.23059,8.23761,8.29343,8.30935,8.31438,8.27627,8.29185,8.29028,8.14862,8.13036,8.1339,8.10571,7.86249,7.86047,7.86393,7.86489,7.55811,7.56563,7.57253,7.58077,7.26776,7.28388,7.26505,7.26905,6.74143,6.71659,6.74289,6.81727,5.93411,5.99215,6.03975,5.98252,0.385688,0.41126,0.372855,0.375969,0.373432,0.346514,0.339285,0.334772,0.324843,0.300383,0.304535,0.282858,0.259452,0.26783,0.261754,0.269591,0.248148,0.230096,0.214713,0.215796,0.217352,0.183349,0.170035,
64,3,_abcn_l01-sec, VAngle4,-155.188,-157.67,-159.485,-162.569,-162.728,-164.867,-166.238,-167.066,-166.217,-166.429,-166.997,-168.72,-168.486,-167.914,-168.667,-169.716,-170.06,-170.013,-170.326,-162.771,-154.946,-143.333,-140.144,-157.371,-158.022,46.3769,46.7211,46.8093,46.5396,28.0475,28.4828,28.6367,28.5548,20.1392,20.0059,20.1186,20.2334,15.1458,15.438,15.4724,15.6891,12.5081,12.4531,12.0893,12.1255,11.8648,11.6542,11.9722,11.6603,13.2555,13.5094,13.5208,13.4379,15.914,15.757,15.7504,15.6659,18.6611,18.6924,18.7872,18.8839,22.2004,22.1984,22.0599,21.8334,29.1706,29.3311,28.9284,28.8012,48.9459,48.3588,47.8554,47.7396,-124.915,-126.819,-129.199,-130.289,-130.323,-127.472,-129.121,-124.898,-126.773,-129.116,-130.055,-132.355,-132.109,-134.272,-135.987,-139.157,-140.788,-139.256,-144.985,-145.558,-147.696,-152.09,-155.186,
65,3,_abcn_l01-sec, I1,11.4312,11.3937,10.5672,10.9389,10.6837,10.53,10.658,10.32,10.3901,10.3363,10.3867,10.1831,10.3618,10.149,10.2827,10.2356,9.841,10.55,9.94283,10.3275,10.9263,11.6497,13.754,18.0349,19.3766,9.40944,8.46096,9.0585,9.43129,10.9634,11.449,11.5352,11.5977,17.4651,18.008,17.772,17.9196,20.6296,19.9881,20.7181,20.508,22.6377,22.4491,21.4568,21.2868,22.2801,21.7155,22.8079,22.0306,22.1153,22.7891,22.7695,22.035,20.9204,20.9182,20.4736,20.5175,18.7894,18.9354,18.914,18.6343,16.1433,16.2756,15.9273,15.5782,10.7946,10.9353,10.58,10.5671,13.6604,15.1322,16.5004,16.8843,21.0039,20.9113,20.3997,19.8472,19.5578,18.7152,17.8285,17.6787,17.0344,16.2388,15.4939,15.6166,14.9779,14.7744,14.3008,14.0882,13.9392,13.2221,12.7723,12.2646,12.7687,11.5681,11.4313,
66,3,_abcn_l01-sec, IAngle1,-69.9462,-70.0934,-73.9076,-72.0764,-73.3001,-74.0834,-73.4156,-75.198,-74.8099,-75.0976,-74.8202,-75.9608,-74.9566,-76.1559,-75.3895,-75.6498,-78.0336,-73.958,-77.3903,-75.1599,-72.143,-69.1112,-62.5262,-54.4003,-52.7205,-42.8108,-42.3869,-41.006,-39.8974,-132.378,-136.437,-136.988,-137.334,-146.225,-149.13,-147.647,-148.375,-148.453,-144.91,-148.389,-147.427,-150.426,-149.612,-145.056,-144.107,-148.662,-145.996,-150.558,-147.194,-149.002,-151.871,-151.87,-149.177,-147.712,-149.482,-147.756,-148.257,-144.449,-146.391,-147.007,-146.054,-143.881,-145.1,-142.973,-140.518,-125.181,-132.112,-124.909,-123.669,-29.8406,-28.9474,-28.9005,-28.7656,-51.1012,-51.224,-51.7555,-52.3411,-52.6639,-53.655,-54.8359,-55.0377,-56.0045,-57.296,-58.6618,-58.417,-59.7061,-60.1299,-61.1827,-61.7032,-62.0402,-63.9301,-65.2284,-66.8797,-65.2309,-69.4133,-69.9462,
67,3,_abcn_l01-sec, I2,8.60936,8.70636,7.9867,8.49071,8.28132,8.13684,8.41295,8.03996,8.11942,8.12252,8.17305,7.97105,8.18148,7.93032,8.13621,8.14809,7.68758,8.40084,7.80445,7.94419,8.31054,8.19071,9.08832,14.2075,15.1895,12.1102,11.6849,12.233,12.0104,11.3967,11.052,11.2288,11.0482,11.3806,10.2975,10.7757,10.6218,11.3158,12.8388,11.5365,12.0807,11.1649,11.3115,12.3058,12.6095,11.4324,12.3193,10.8483,11.8007,10.8662,10.0445,10.0965,11.2058,11.0644,10.6133,11.3076,11.1313,11.2685,10.7898,10.767,11.2301,10.8693,10.5978,11.076,11.4997,11.9165,10.9371,11.6837,11.6736,13.0177,13.3807,13.6826,13.5663,14.5167,14.0107,14.136,13.5366,13.2896,12.8749,12.1186,12.0407,11.5614,11.1588,10.3722,10.8298,10.559,10.249,9.89133,9.61662,9.79576,9.32803,9.18144,8.68376,9.19138,8.52655,8.60935,
68,3,_abcn_l01-sec, IAngle2,169.831,170.361,165.993,169.164,167.916,167,168.713,166.36,166.891,166.911,167.242,165.894,167.293,165.612,167,167.076,163.822,168.644,164.703,165.707,168.091,167.331,172.263,-173.262,-171.74,-177.328,-178.404,-177.027,-177.59,-178.609,-179.581,-179.056,-179.587,-178.329,178.234,179.834,179.338,-178.376,-174.636,-177.749,-176.376,-178.732,-178.326,-175.757,-175.062,-177.969,-175.7,-179.686,-176.98,-179.667,177.512,177.707,-178.641,-179.16,179.44,-178.433,-178.934,-178.633,179.918,179.844,-178.753,-179.949,179.189,-179.305,-178.091,-177.233,179.998,-177.873,-177.884,-175.464,-174.797,-174.193,-174.398,-172.853,-173.707,-173.539,-174.582,-175.047,-175.879,-177.564,-177.751,-178.976,179.917,177.446,178.936,178.028,176.995,175.688,174.581,175.327,173.355,172.714,170.213,172.775,169.356,169.831,
69,3,_abcn_l01-sec, I3,8.92873,8.98828,8.2697,8.73203,8.55001,8.34755,8.65748,8.25146,8.36766,8.39661,8.43801,8.18269,8.41319,8.16724,8.3844,8.40088,7.8949,8.59221,8.01377,8.23607,8.71524,8.74686,9.56626,13.8984,14.6498,12.1204,11.9019,12.2718,11.8555,11.0501,11.0407,11.5536,11.4107,11.6341,10.5745,11.1434,10.8768,11.5167,13.3008,11.9508,12.3749,11.3274,11.5236,12.7644,13.1573,11.8051,12.3636,11.0039,11.9625,10.9568,10.2059,10.3389,11.262,11.1551,10.6814,11.4123,11.2309,11.2931,10.8924,10.9286,11.4731,11.0734,10.9627,11.3066,11.7599,12.234,10.9961,11.9673,12.5526,14.4096,14.7574,15.7701,15.2536,15.7849,15.1253,14.8613,14.2726,14.0408,13.8356,12.9933,13.2006,12.5791,12.0572,11.2804,11.5627,11.1998,10.8708,10.4931,10.0478,10.2234,9.86764,9.60215,9.10074,9.53869,8.86358,8.92883,
70,3,_abcn_l01-sec, IAngle3,49.7558,50.0812,45.8391,48.6989,47.633,46.3724,48.2836,45.7475,46.5113,46.6969,46.9638,45.2887,46.8084,45.1815,46.625,46.7314,43.1994,47.9114,44.092,45.6341,48.5788,48.691,52.7352,65.232,66.531,61.55,60.9904,61.9442,60.8418,58.9187,58.9175,60.4447,60.0309,60.8736,57.5489,59.397,58.566,60.614,64.9046,61.8081,62.8532,60.1208,60.6606,63.7523,64.6009,61.4239,62.8718,59.1164,61.8506,58.9446,56.3344,56.8283,59.906,59.4979,57.9917,60.2859,59.7584,59.8792,58.6277,58.7449,60.3945,59.1182,58.7743,59.8374,61.1162,62.1825,58.6881,61.4541,62.8757,66.0604,66.5461,68.0472,67.3104,67.976,66.9949,66.5739,65.6185,65.2139,64.8449,63.1749,63.6016,62.2492,61.0173,58.8945,59.7234,58.6433,57.6392,56.3838,54.7232,55.4342,54.0353,52.9544,50.5812,52.6943,49.3792,49.7558,
71,3,_abcn_l01-sec, I4,2.65781,2.55628,2.44106,2.35519,2.26961,2.33757,2.14473,2.21906,2.16044,2.0669,2.08216,2.15009,2.09463,2.12039,2.03723,1.97439,2.09117,2.12529,2.07598,2.21472,2.323,3.13217,4.55613,4.3101,4.87375,10.6889,10.5547,10.7132,10.8454,11.5697,11.4034,11.3305,11.2618,12.0576,11.9549,11.9423,12.0424,12.3759,12.437,12.4591,12.5899,12.7669,12.625,12.0494,11.9983,12.3408,12.3221,12.57,12.2768,12.3735,12.5271,12.518,12.5491,12.2779,12.3044,12.2941,12.2854,11.9505,11.959,12.0028,12.0218,11.629,11.5697,11.5638,11.425,10.9715,11.2104,10.9093,10.4717,9.74285,10.0429,9.64587,10.16,5.76685,6.31236,5.88121,5.94455,5.89487,5.29175,5.23192,4.95028,4.87965,4.55035,4.62082,4.36831,4.02908,4.18559,4.09381,4.33161,3.96603,3.59402,3.38587,3.39877,3.45292,2.88131,2.65788,
