Nome_ID,Simulation,Elemento,Measurement,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
72,3,_abcn_l01-sec, IAngle4,121.39,118.768,116.933,113.807,113.09,112.164,109.134,109.436,109.648,108.397,108.366,107.616,107.111,108.023,106.247,104.508,105.609,106.11,105.302,112.87,119.281,132.434,137.576,124.822,125.332,60.7059,58.0805,58.7591,62.6109,45.5659,42.2731,39.2519,39.5773,31.1449,31.7731,31.2637,31.5395,27.6606,25.5705,25.8685,25.9335,24.342,24.8182,26.6231,26.4294,25.2194,27.3113,25.468,26.8482,27.943,26.563,25.9805,26.8185,29.6793,29.5124,29.1683,29.2007,33.6969,33.0017,32.2006,31.3796,36.3692,35.3318,36.4994,37.4124,45.3755,45.6644,47.0455,45.51,68.1249,73.4409,77.5657,80.8121,148.163,147.212,143.102,143.331,143.425,144.753,143.816,146.72,145.039,143.003,143.468,140.354,137.982,138.278,137.681,136.009,134.298,134.483,130.861,130.964,129.793,124.597,121.392,
73,4,_abcn_l01-sec, P1 (kW),1.1091,1.10297,0.963542,1.02735,0.983842,0.957099,0.979465,0.920097,0.932631,0.923137,0.932102,0.89559,0.927639,0.889463,0.913585,0.905162,0.832596,0.960706,0.85162,0.921513,1.02535,1.14458,1.46794,2.07473,2.25674,1.13232,1.01996,1.09874,1.14932,-0.409858,-0.524511,-0.54265,-0.553645,-1.16965,-1.30255,-1.23673,-1.27119,-1.48594,-1.30806,-1.49106,-1.43831,-1.72404,-1.67592,-1.41941,-1.36984,-1.62727,-1.47654,-1.74379,-1.54768,-1.62116,-1.78851,-1.78724,-1.62228,-1.47181,-1.54141,-1.44419,-1.46665,-1.19421,-1.27476,-1.29575,-1.2441,-0.999069,-1.04623,-0.957823,-0.861212,-0.23387,-0.398892,-0.222823,-0.195625,1.70071,1.88502,2.05616,2.10367,2.47667,2.46348,2.39429,2.32015,2.2812,2.16772,2.04634,2.02635,1.93703,1.826,1.72071,1.73802,1.64654,1.61727,1.54859,1.51709,1.49543,1.38881,1.32058,1.24195,1.32002,1.13124,1.10911,
74,4,_abcn_l01-sec, Q1 (kvar),0.922063,0.922125,0.922094,0.922182,0.922201,0.922138,0.922277,0.922183,0.922221,0.922271,0.922264,0.922202,0.92226,0.922212,0.922284,0.922321,0.922197,0.92227,0.922224,0.922168,0.922186,0.921818,0.921166,0.922048,0.921878,0.320808,0.282083,0.275124,0.262727,0.657059,0.672978,0.681372,0.690284,0.882688,0.909826,0.876966,0.905716,0.982897,0.973092,0.990629,0.967638,1.0382,1.02573,1.03047,1.03247,1.03937,1.0319,1.03675,1.03495,1.02171,1.02573,1.02827,1.02009,0.948163,0.965619,0.965137,0.96714,0.896481,0.929795,0.898934,0.93195,0.821002,0.814604,0.808551,0.807626,0.649374,0.649572,0.647859,0.696056,0.0787682,0.0468745,0.0550178,0.0506254,0.921066,0.920449,0.920893,0.920761,0.920756,0.921235,0.92115,0.921382,0.921345,0.921498,0.921342,0.921517,0.921743,0.921575,0.921575,0.921371,0.921604,0.921783,0.921824,0.92175,0.921739,0.921983,0.922071,
75,4,_abcn_l01-sec, P2 (kW),0.834729,0.850659,0.728874,0.815014,0.779738,0.755035,0.801961,0.738203,0.752006,0.752499,0.761256,0.726147,0.762682,0.718969,0.754857,0.756869,0.675352,0.799957,0.696499,0.721407,0.784631,0.764229,0.912491,1.65589,1.79002,1.28587,1.22836,1.30219,1.27237,1.18825,1.14102,1.16504,1.14014,1.18552,1.03525,1.10197,1.08084,1.17579,1.37963,1.20598,1.27922,1.155,1.17462,1.30783,1.34805,1.19075,1.31029,1.11104,1.24063,1.11367,0.998397,1.00575,1.16056,1.14147,1.07905,1.17476,1.15071,1.16998,1.10414,1.10084,1.16467,1.1151,1.07736,1.14362,1.20132,1.25806,1.12432,1.22599,1.22441,1.40732,1.45301,1.49187,1.47728,1.69693,1.62783,1.64415,1.56202,1.52783,1.4697,1.36326,1.35194,1.28337,1.22522,1.10956,1.1772,1.13663,1.09082,1.03693,0.994861,1.02251,0.949843,0.927043,0.846889,0.928835,0.820975,0.834729,
76,4,_abcn_l01-sec, Q2 (kvar),0.702271,0.702214,0.70205,0.70205,0.702004,0.701964,0.701941,0.701896,0.701909,0.701887,0.701894,0.701851,0.70187,0.701854,0.70185,0.701825,0.701781,0.701879,0.701792,0.701947,0.70214,0.702554,0.703283,0.703798,0.704184,0.654783,0.654833,0.65401,0.654956,0.655935,0.656219,0.65548,0.655737,0.654843,0.656134,0.655525,0.655625,0.655124,0.653183,0.654515,0.653881,0.655233,0.654952,0.654381,0.65409,0.654926,0.654767,0.655607,0.654992,0.655572,0.656195,0.656041,0.655119,0.65537,0.655884,0.655047,0.655332,0.655423,0.65573,0.655813,0.654863,0.65588,0.656292,0.655858,0.655525,0.655318,0.656402,0.655372,0.654722,0.649442,0.648685,0.648231,0.649172,0.706502,0.706426,0.705977,0.705746,0.705614,0.705334,0.70493,0.704995,0.70468,0.704278,0.704035,0.703938,0.703689,0.703627,0.703441,0.703344,0.703211,0.703018,0.702787,0.702678,0.702747,0.702369,0.702271,
77,4,_abcn_l01-sec, P3 (kW),0.861236,0.871188,0.749758,0.829098,0.798425,0.763656,0.816841,0.747007,0.767311,0.772369,0.779554,0.734984,0.775305,0.732237,0.77035,0.773254,0.683089,0.805978,0.704803,0.744157,0.825972,0.830117,0.961259,1.59313,1.69596,1.3977,1.36586,1.42017,1.35802,1.24638,1.24509,1.32283,1.30143,1.34031,1.17907,1.26616,1.22563,1.32568,1.58778,1.39082,1.4531,1.29898,1.3285,1.51152,1.56857,1.37097,1.45314,1.25026,1.39402,1.24221,1.12594,1.14687,1.28859,1.27052,1.19817,1.30949,1.28214,1.28953,1.2287,1.23419,1.31683,1.25384,1.237,1.28902,1.35675,1.42237,1.23761,1.38306,1.46949,1.72541,1.77431,1.91551,1.84316,1.8428,1.75324,1.71794,1.63805,1.60639,1.57858,1.46204,1.49082,1.404,1.33073,1.21883,1.26026,1.20747,1.15931,1.10336,1.03582,1.06319,1.00884,0.968179,0.888195,0.958426,0.850118,0.861245,
78,4,_abcn_l01-sec, Q3 (kvar),0.727411,0.727462,0.727243,0.727422,0.727351,0.727335,0.727407,0.727312,0.727323,0.727314,0.727344,0.7273,0.727352,0.727278,0.727331,0.727333,0.727207,0.727432,0.727247,0.727235,0.727265,0.727102,0.72743,0.730021,0.730643,0.708361,0.709631,0.708135,0.709762,0.708501,0.708583,0.706022,0.706639,0.703208,0.709017,0.705726,0.707461,0.701618,0.692005,0.699445,0.697261,0.701812,0.700479,0.692632,0.690349,0.698253,0.694949,0.703148,0.697228,0.70396,0.708643,0.707862,0.702436,0.703897,0.706647,0.702513,0.703496,0.70413,0.706606,0.706293,0.703582,0.706521,0.707044,0.7051,0.702456,0.702157,0.708455,0.703236,0.700317,0.702629,0.699766,0.694639,0.696772,0.729274,0.729192,0.72912,0.729001,0.728877,0.728501,0.728279,0.728018,0.727918,0.72785,0.727617,0.727789,0.727563,0.727602,0.727547,0.727517,0.727624,0.727397,0.727505,0.727333,0.727563,0.727371,0.727418,
79,4,_abcn_l01-sec, P4 (kW),5.17645E-05,4.66502E-05,4.25431E-05,3.918E-05,3.34209E-05,4.24461E-05,2.74752E-05,3.54192E-05,3.05606E-05,2.30938E-05,2.61159E-05,3.24996E-05,2.73399E-05,2.97725E-05,2.27317E-05,1.83179E-05,2.72979E-05,3.0594E-05,2.67894E-05,3.11021E-05,2.59962E-05,6.45973E-05,0.000174534,0.000232398,0.000319869,0.0604184,0.0607357,0.061415,0.0605553,0.0696732,0.0692482,0.0691758,0.0688926,0.074673,0.0740943,0.0739528,0.0745085,0.0773263,0.0772188,0.0773431,0.0781608,0.0794799,0.0793531,0.076583,0.0762098,0.0781839,0.0782907,0.0792432,0.0781163,0.0783358,0.0789825,0.0788796,0.0792455,0.0771201,0.0772479,0.0772665,0.0771183,0.0748504,0.0747519,0.0747652,0.0750627,0.0720089,0.0712402,0.0714927,0.0708281,0.0663455,0.0680919,0.0665679,0.0645179,0.0541344,0.0544634,0.0505409,0.0508572,0.000119427,0.00018251,8.80499E-05,0.000141145,0.00014391,7.11893E-05,9.09542E-05,4.67979E-05,5.01336E-05,5.05557E-05,8.64822E-05,5.83889E-05,1.65047E-06,4.98763E-05,6.85452E-05,0.000105138,8.72489E-05,5.39287E-05,7.40435E-05,8.33076E-05,9.78105E-05,6.15109E-05,5.17708E-05,
80,4,_abcn_l01-sec, Q4 (kvar),0.000448926,0.000413426,0.000378246,0.000350611,0.000327974,0.000344166,0.000292222,0.000310809,0.000297475,0.000273543,0.000278167,0.00029269,0.000278952,0.000286313,0.000264419,0.000248043,0.000274975,0.000285172,0.000271833,0.000314885,0.000351693,0.000639544,0.00128745,0.00107552,0.0013475,-0.0154295,-0.012201,-0.0129975,-0.0174455,-0.0191645,-0.0144862,-0.0107969,-0.0113527,-0.0119421,-0.0131339,-0.0123873,-0.0124192,-0.0153362,-0.0120129,-0.0123345,-0.0117122,-0.0148759,-0.0159915,-0.0204446,-0.0203162,-0.0184195,-0.0213453,-0.0180103,-0.0208905,-0.0193041,-0.016684,-0.0158954,-0.0169162,-0.0167617,-0.0167467,-0.0163113,-0.0164892,-0.017676,-0.0167776,-0.0155641,-0.014395,-0.0160123,-0.0147921,-0.0163777,-0.0179452,-0.0175828,-0.0177843,-0.0199649,-0.0185796,-0.0189056,-0.0254854,-0.0288528,-0.0331441,0.002221,0.00258959,0.00219107,0.00223051,0.00219662,0.00183228,0.00177278,0.00165656,0.00158432,0.00136591,0.00140454,0.00123423,0.00104535,0.00111991,0.00106938,0.00116302,0.000980288,0.000825211,0.000723212,0.000728696,0.0007441,0.000524694,0.000448959,
81,4,_abcn_l01-sec, V1,126.174,126.18,126.209,126.204,126.219,126.215,126.228,126.23,126.235,126.245,126.243,126.24,126.241,126.244,126.248,126.254,126.252,126.232,126.251,126.234,126.214,126.152,126.003,125.889,125.81,125.08,125.079,125.043,125.008,125.527,125.583,125.609,125.615,125.826,125.833,125.837,125.821,126,125.988,126.003,125.98,126.092,126.085,126.096,126.1,126.117,126.094,126.112,126.103,126.048,126.063,126.066,126.04,125.953,125.964,125.954,125.962,125.849,125.849,125.866,125.847,125.755,125.785,125.766,125.766,125.564,125.568,125.552,125.566,124.627,124.627,124.664,124.634,125.805,125.761,125.751,125.77,125.782,125.852,125.872,125.914,125.921,125.954,125.975,125.969,125.984,125.989,126.011,125.989,126.019,126.067,126.092,126.106,126.088,126.154,126.174,
82,4,_abcn_l01-sec, VAngle1,-30.2073,-30.1964,-30.1668,-30.1643,-30.1524,-30.1492,-30.138,-30.1332,-30.1315,-30.1245,-30.1242,-30.122,-30.1232,-30.1203,-30.118,-30.1119,-30.1106,-30.1274,-30.111,-30.1396,-30.1751,-30.2642,-30.4171,-30.439,-30.5004,-26.986,-26.921,-26.942,-27.0154,-26.673,-26.6031,-26.5547,-26.5541,-26.3911,-26.3868,-26.3966,-26.3888,-26.3387,-26.3318,-26.3005,-26.3209,-26.2842,-26.2963,-26.3562,-26.357,-26.3058,-26.3606,-26.293,-26.3429,-26.3238,-26.2761,-26.269,-26.3107,-26.3755,-26.3553,-26.3644,-26.3604,-26.4408,-26.4193,-26.4109,-26.3994,-26.4896,-26.472,-26.4993,-26.5249,-26.6745,-26.6633,-26.6955,-26.6537,-27.1395,-27.2139,-27.2263,-27.2817,-30.7011,-30.7364,-30.7177,-30.6953,-30.6836,-30.6305,-30.6013,-30.5863,-30.5666,-30.518,-30.4954,-30.4839,-30.4658,-30.4539,-30.4255,-30.4318,-30.3954,-30.357,-30.3116,-30.2977,-30.3051,-30.2326,-30.2074,
83,4,_abcn_l01-sec, V2,126.705,126.695,126.71,126.691,126.694,126.7,126.682,126.696,126.694,126.688,126.691,126.695,126.687,126.697,126.684,126.678,126.693,126.68,126.69,126.703,126.697,126.74,126.763,126.64,126.637,119.154,119.128,119.12,119.15,118.762,118.76,118.715,118.71,118.474,118.505,118.466,118.495,118.296,118.242,118.283,118.267,118.219,118.174,118.122,118.11,118.132,118.158,118.175,118.148,118.225,118.24,118.231,118.227,118.308,118.332,118.31,118.322,118.427,118.451,118.436,118.422,118.542,118.555,118.545,118.53,118.721,118.723,118.677,118.643,119.061,118.922,118.882,118.944,126.622,126.653,126.579,126.624,126.633,126.617,126.643,126.631,126.638,126.646,126.692,126.653,126.606,126.653,126.678,126.695,126.685,126.684,126.704,126.724,126.719,126.713,126.705,
84,4,_abcn_l01-sec, VAngle2,-150.094,-150.099,-150.081,-150.094,-150.087,-150.086,-150.092,-150.084,-150.082,-150.082,-150.081,-150.081,-150.085,-150.078,-150.084,-150.085,-150.079,-150.093,-150.08,-150.076,-150.084,-150.077,-150.114,-150.235,-150.266,-150.342,-150.342,-150.36,-150.353,-150.019,-149.986,-150.001,-149.991,-149.863,-149.85,-149.868,-149.871,-149.773,-149.821,-149.781,-149.822,-149.729,-149.745,-149.737,-149.74,-149.725,-149.716,-149.709,-149.717,-149.732,-149.722,-149.726,-149.747,-149.81,-149.782,-149.804,-149.789,-149.841,-149.844,-149.839,-149.872,-149.899,-149.877,-149.885,-149.885,-150.011,-150.017,-150.037,-150.042,-150.691,-150.74,-150.707,-150.676,-150.249,-150.248,-150.3,-150.267,-150.258,-150.241,-150.221,-150.21,-150.206,-150.192,-150.158,-150.186,-150.21,-150.181,-150.159,-150.16,-150.155,-150.139,-150.121,-150.104,-150.114,-150.096,-150.094,
85,4,_abcn_l01-sec, V3,126.258,126.273,126.307,126.313,126.322,126.337,126.339,126.353,126.349,126.35,126.354,126.365,126.359,126.363,126.361,126.364,126.375,126.359,126.374,126.334,126.275,126.163,126.013,126.089,126.053,129.282,129.324,129.314,129.249,129.434,129.456,129.484,129.483,129.609,129.625,129.597,129.625,129.629,129.611,129.653,129.635,129.662,129.651,129.581,129.574,129.632,129.587,129.655,129.604,129.651,129.694,129.697,129.661,129.606,129.632,129.62,129.622,129.569,129.601,129.589,129.612,129.532,129.529,129.511,129.485,129.379,129.413,129.379,129.405,129.276,129.244,129.205,129.18,125.554,125.54,125.578,125.621,125.635,125.659,125.71,125.682,125.723,125.799,125.837,125.863,125.871,125.908,125.953,125.975,126.018,126.041,126.122,126.144,126.149,126.227,126.258,
86,4,_abcn_l01-sec, VAngle3,89.9406,89.9439,89.9657,89.9615,89.966,89.977,89.969,89.9822,89.9788,89.9761,89.9795,89.9877,89.9806,89.9869,89.9796,89.9786,89.9912,89.979,89.9899,89.9752,89.9426,89.9062,89.8517,89.8507,89.8381,88.4261,88.4445,88.4464,88.4354,88.4202,88.4444,88.4171,88.4143,88.3984,88.4094,88.3713,88.4008,88.3261,88.2752,88.3282,88.3081,88.3154,88.275,88.1849,88.1696,88.2279,88.2436,88.2839,88.2353,88.3024,88.3366,88.3283,88.3172,88.3102,88.3462,88.3214,88.3349,88.3531,88.3673,88.363,88.3462,88.3693,88.3763,88.3664,88.3386,88.3434,88.3636,88.2936,88.2459,88.2201,88.0696,87.9798,88.0185,89.5668,89.5778,89.571,89.6096,89.6193,89.6179,89.6539,89.6295,89.6541,89.6939,89.7308,89.7295,89.7144,89.7522,89.7843,89.8059,89.821,89.8277,89.8762,89.8949,89.8972,89.9298,89.9406,
87,4,_abcn_l01-sec, V4,0.170027,0.162756,0.155929,0.149794,0.145255,0.148348,0.136852,0.14097,0.138417,0.132815,0.134183,0.136966,0.133813,0.135757,0.130272,0.125972,0.132139,0.13495,0.131576,0.14287,0.151809,0.205224,0.28516,0.255294,0.284164,5.83292,5.86927,5.85963,5.81062,6.19079,6.20844,6.25746,6.2632,6.48428,6.47982,6.4932,6.4817,6.63076,6.65702,6.65109,6.6426,6.70249,6.72979,6.75793,6.76703,6.76715,6.72062,6.73762,6.73969,6.69704,6.70403,6.71369,6.69007,6.60775,6.60396,6.61196,6.60627,6.50428,6.50693,6.51009,6.53015,6.41046,6.40874,6.4024,6.40584,6.2206,6.22542,6.25453,6.31519,5.90324,5.98812,6.03677,5.97902,0.385688,0.41126,0.372855,0.375969,0.373432,0.346514,0.339285,0.334772,0.324843,0.300383,0.304535,0.282858,0.259452,0.26783,0.261754,0.269591,0.248148,0.230096,0.214713,0.215796,0.217352,0.183349,0.170035,
88,4,_abcn_l01-sec, VAngle4,-155.188,-157.67,-159.485,-162.569,-162.728,-164.867,-166.238,-167.066,-166.217,-166.429,-166.997,-168.72,-168.486,-167.914,-168.667,-169.716,-170.06,-170.013,-170.326,-162.771,-154.946,-143.333,-140.144,-157.371,-158.022,46.3804,46.7245,46.8117,46.5408,43.51,43.5572,43.6776,43.6033,42.5626,42.6088,42.468,42.7009,41.3149,41.4256,41.5403,41.6081,40.8973,40.7925,40.2013,40.1537,40.4173,40.185,40.5743,40.2477,40.8797,41.1297,41.1509,41.0536,41.4425,41.504,41.5019,41.4678,41.9184,42.1521,42.0573,42.315,42.5598,42.4789,42.3845,42.1777,43.1364,43.2347,43.0332,43.1657,49.2188,48.4253,47.8422,47.7145,-124.915,-126.819,-129.199,-130.289,-130.323,-127.472,-129.121,-124.898,-126.773,-129.116,-130.055,-132.355,-132.109,-134.272,-135.987,-139.157,-140.788,-139.256,-144.985,-145.558,-147.696,-152.09,-155.186,
89,4,_abcn_l01-sec, I1,11.4312,11.3937,10.5672,10.9389,10.6837,10.53,10.658,10.32,10.3901,10.3363,10.3867,10.1831,10.3618,10.149,10.2827,10.2356,9.841,10.55,9.94283,10.3275,10.9263,11.6497,13.754,18.0349,19.3766,9.4091,8.46068,9.05825,9.43107,6.16925,6.79418,6.93464,7.04441,11.6457,12.6267,12.0481,12.4053,14.1397,12.9403,14.2072,13.7602,15.9606,15.5839,13.9103,13.6032,15.3102,14.286,16.0865,14.7644,15.2026,16.3551,16.3559,15.2043,13.9003,14.4398,13.7907,13.9473,11.8654,12.5374,12.5295,12.3519,10.2829,10.5415,9.96663,9.38772,5.49683,6.0706,5.45677,5.75811,13.6611,15.1299,16.4995,16.8837,21.0039,20.9113,20.3997,19.8472,19.5578,18.7152,17.8285,17.6787,17.0344,16.2388,15.4939,15.6166,14.9779,14.7744,14.3008,14.0882,13.9392,13.2221,12.7723,12.2646,12.7687,11.5681,11.4313,
90,4,_abcn_l01-sec, IAngle1,-69.9462,-70.0934,-73.9076,-72.0764,-73.3001,-74.0834,-73.4156,-75.198,-74.8099,-75.0976,-74.8202,-75.9608,-74.9566,-76.1559,-75.3895,-75.6498,-78.0336,-73.958,-77.3903,-75.1599,-72.143,-69.1112,-62.5262,-54.4003,-52.7205,-42.8044,-42.3805,-40.9998,-39.8916,-148.628,-154.535,-155.089,-155.286,-169.351,-171.453,-171.056,-170.919,-172.855,-169.685,-172.701,-172.39,-175.228,-174.828,-170.377,-169.351,-173.739,-171.412,-175.56,-172.572,-174.103,-176.441,-176.355,-174.149,-173.585,-174.29,-172.61,-172.959,-169.546,-170.313,-171.66,-169.563,-167.077,-168.567,-166.33,-163.364,-136.481,-148.217,-135.675,-132.352,-29.7912,-28.6383,-28.7591,-28.6603,-51.1012,-51.224,-51.7555,-52.3411,-52.6639,-53.655,-54.8359,-55.0377,-56.0045,-57.296,-58.6618,-58.417,-59.7061,-60.1299,-61.1827,-61.7032,-62.0402,-63.9301,-65.2284,-66.8797,-65.2309,-69.4133,-69.9462,
91,4,_abcn_l01-sec, I2,8.60936,8.70636,7.9867,8.49071,8.28132,8.13684,8.41295,8.03996,8.11942,8.12252,8.17305,7.97105,8.18148,7.93032,8.13621,8.14809,7.68758,8.40084,7.80445,7.94419,8.31054,8.19071,9.08832,14.2075,15.1895,12.1102,11.6849,12.233,12.0104,11.4285,11.0834,11.2605,11.0796,11.4317,10.3427,10.8234,10.6683,11.3781,12.9094,11.6005,12.1474,11.2327,11.3804,12.3804,12.6861,11.5039,12.3968,10.9165,11.8742,10.9308,10.1043,10.1564,11.2723,11.1255,10.6712,11.3689,11.1918,11.3239,10.8414,10.8192,11.283,10.9133,10.6408,11.121,11.5459,11.9482,10.9659,11.7138,11.7029,13.0181,13.3805,13.6826,13.5662,14.5167,14.0107,14.136,13.5366,13.2896,12.8749,12.1186,12.0407,11.5614,11.1588,10.3722,10.8298,10.559,10.249,9.89133,9.61662,9.79576,9.32803,9.18144,8.68376,9.19138,8.52655,8.60935,
92,4,_abcn_l01-sec, IAngle2,169.831,170.361,165.993,169.164,167.916,167,168.713,166.36,166.891,166.911,167.242,165.894,167.293,165.612,167,167.076,163.822,168.644,164.703,165.707,168.091,167.331,172.263,-173.262,-171.74,-177.328,-178.404,-177.027,-177.59,-178.919,-179.89,-179.365,-179.896,-178.778,177.784,179.385,178.889,-178.899,-175.157,-178.271,-176.896,-179.295,-178.888,-176.319,-175.623,-178.536,-176.268,179.746,-177.549,179.785,176.963,177.158,-179.191,-179.672,178.925,-178.948,-179.45,-179.098,179.451,179.377,-179.22,179.637,178.775,-179.719,-178.505,-177.526,179.705,-178.165,-178.176,-175.463,-174.798,-174.193,-174.398,-172.853,-173.707,-173.539,-174.582,-175.047,-175.879,-177.564,-177.751,-178.976,179.917,177.446,178.936,178.028,176.995,175.688,174.581,175.327,173.355,172.714,170.213,172.775,169.356,169.831,
93,4,_abcn_l01-sec, I3,8.92873,8.98828,8.2697,8.73203,8.55001,8.34755,8.65748,8.25146,8.36766,8.39661,8.43801,8.18269,8.41319,8.16724,8.3844,8.40088,7.8949,8.59221,8.01377,8.23607,8.71524,8.74686,9.56626,13.8984,14.6498,12.1204,11.9019,12.2718,11.8555,11.0766,11.0663,11.5802,11.437,11.6781,10.6139,11.1851,10.9173,11.5707,13.3632,12.0073,12.4329,11.3868,11.5839,12.831,13.2262,11.8685,12.43,11.0634,12.0263,11.0128,10.2579,10.3914,11.3189,11.2069,10.7305,11.4646,11.2825,11.3395,10.9366,10.9732,11.519,11.1108,10.9999,11.3447,11.7991,12.2604,11.0193,11.9925,12.5794,14.411,14.7574,15.7701,15.2536,15.7849,15.1253,14.8613,14.2726,14.0408,13.8356,12.9933,13.2006,12.5791,12.0572,11.2804,11.5627,11.1998,10.8708,10.4931,10.0478,10.2234,9.86764,9.60215,9.10074,9.53869,8.86358,8.92883,
94,4,_abcn_l01-sec, IAngle3,49.7558,50.0812,45.8391,48.6989,47.633,46.3724,48.2836,45.7475,46.5113,46.6969,46.9638,45.2887,46.8084,45.1815,46.625,46.7314,43.1994,47.9114,44.092,45.6341,48.5788,48.691,52.7352,65.232,66.531,61.55,60.9904,61.9442,60.8418,58.8043,58.8002,60.3273,59.9136,60.7141,57.3893,59.2371,58.4062,60.4361,64.7261,61.6303,62.6744,59.9339,60.4737,63.5659,64.4147,61.2376,62.6847,58.9303,61.6631,58.7622,56.1512,56.6449,59.7216,59.3227,57.8152,60.1088,59.5817,59.717,58.4648,58.5818,60.2306,58.9687,58.625,59.6876,60.9658,62.07,58.5753,61.3419,62.7647,66.0628,66.546,68.0471,67.3104,67.976,66.9949,66.5739,65.6185,65.2139,64.8449,63.1749,63.6016,62.2492,61.0173,58.8945,59.7234,58.6433,57.6392,56.3838,54.7232,55.4342,54.0353,52.9544,50.5812,52.6943,49.3792,49.7558,
95,4,_abcn_l01-sec, I4,2.65781,2.55628,2.44106,2.35519,2.26961,2.33757,2.14473,2.21906,2.16044,2.0669,2.08216,2.15009,2.09463,2.12039,2.03723,1.97439,2.09117,2.12529,2.07598,2.21472,2.323,3.13217,4.55613,4.3101,4.87375,10.6906,10.5548,10.7132,10.8453,11.6723,11.3953,11.1888,11.1479,11.6623,11.6129,11.5479,11.6538,11.8889,11.7391,11.7756,11.898,12.0642,12.0284,11.7292,11.6552,11.8697,12.0745,12.0613,11.9978,12.047,12.0413,11.9852,12.1121,11.9436,11.9689,11.9434,11.9373,11.8244,11.7738,11.7307,11.7042,11.5074,11.3532,11.4558,11.4062,11.0336,11.3046,11.1115,10.6315,9.71344,10.0418,9.64038,10.1528,5.76685,6.31236,5.88121,5.94455,5.89487,5.29175,5.23192,4.95028,4.87965,4.55035,4.62082,4.36831,4.02908,4.18559,4.09381,4.33161,3.96603,3.59402,3.38587,3.39877,3.45292,2.88131,2.65788,
96,4,_abcn_l01-sec, IAngle4,121.39,118.768,116.933,113.807,113.09,112.164,109.134,109.436,109.648,108.397,108.366,107.616,107.111,108.023,106.247,104.508,105.609,106.11,105.302,112.87,119.281,132.434,137.576,124.822,125.332,60.7062,58.0833,58.7611,62.612,58.8896,55.3726,52.5487,52.9609,51.6487,52.6606,51.9769,52.1641,52.5329,50.2682,50.6014,50.1303,51.4985,52.1864,55.1484,55.0806,53.674,55.4356,53.3789,55.2198,54.7231,53.0573,52.5442,53.1035,53.7047,53.736,53.4222,53.5369,55.2055,54.8022,53.8167,53.171,55.0965,54.2089,55.2873,56.3951,57.9796,57.8723,59.7281,59.2308,68.4697,73.5019,77.5633,80.8072,148.163,147.212,143.102,143.331,143.425,144.753,143.816,146.72,145.039,143.003,143.468,140.354,137.982,138.278,137.681,136.009,134.298,134.483,130.861,130.964,129.793,124.597,121.392,
